Voltage,Current,Frequency,Temperature,Fault,Shutdown
235,4.41,50.0,33,Normal,No
133,2.59,49.18,31,Undervoltage,Yes
229,7.31,49.85,35,Normal,No
169,2.71,49.61,26,Undervoltage,Yes
245,14.73,50.02,44,Overload,Yes
140,5.26,49.78,26,Undervoltage,Yes
145,5.87,49.27,32,Undervoltage,Yes
173,4.18,49.76,34,Undervoltage,Yes
248,12.36,49.88,40,Overload,Yes
122,5.81,49.76,32,Undervoltage,Yes
126,5.85,49.68,32,Undervoltage,Yes
20,0.0,0.0,27,Line Break,Yes
152,3.81,49.62,29,Undervoltage,Yes
255,10.65,50.03,46,Overload,Yes
225,7.89,49.9,29,Normal,No
293,6.6,50.19,38,Overvoltage,Yes
123,4.32,50.0,31,Undervoltage,Yes
130,2.83,49.66,29,Undervoltage,Yes
14,0.0,0.0,25,Line Break,Yes
170,5.74,49.32,31,Undervoltage,Yes
282,7.61,50.42,43,Overvoltage,Yes
171,2.87,49.34,34,Undervoltage,Yes
260,16.21,50.05,53,Overload,Yes
256,14.13,49.82,40,Overload,Yes
269,7.64,50.42,40,Overvoltage,Yes
120,4.03,49.44,26,Undervoltage,Yes
170,2.34,49.82,35,Undervoltage,Yes
174,2.66,49.27,26,Undervoltage,Yes
17,0.0,0.0,28,Line Break,Yes
234,5.38,49.96,30,Normal,No
237,7.67,49.88,25,Normal,No
242,10.49,49.83,46,Overload,Yes
172,4.05,49.83,28,Undervoltage,Yes
259,13.95,49.95,52,Overload,Yes
223,4.86,49.88,25,Normal,No
258,17.89,49.85,49,Overload,Yes
133,2.51,49.13,27,Undervoltage,Yes
243,14.71,50.08,44,Overload,Yes
239,5.9,49.86,29,Normal,No
235,3.58,50.03,35,Normal,No
233,4.83,49.93,27,Normal,No
253,16.72,49.83,50,Overload,Yes
293,7.93,50.05,34,Overvoltage,Yes
1,0.0,0.0,24,Line Break,Yes
259,15.07,50.11,53,Overload,Yes
241,17.97,50.02,51,Overload,Yes
264,9.88,50.02,42,Overvoltage,Yes
18,0.0,0.0,27,Line Break,Yes
228,7.22,50.05,34,Normal,No
162,5.39,49.68,27,Undervoltage,Yes
242,10.89,49.93,52,Overload,Yes
259,17.0,49.94,51,Overload,Yes
241,13.71,49.93,55,Overload,Yes
252,19.51,49.94,44,Overload,Yes
16,0.0,0.0,28,Line Break,Yes
241,12.73,49.95,41,Overload,Yes
245,10.07,49.82,53,Overload,Yes
242,14.66,49.81,54,Overload,Yes
267,5.93,50.84,31,Overvoltage,Yes
224,6.95,50.15,34,Normal,No
300,7.22,50.28,33,Overvoltage,Yes
20,0.0,0.0,28,Line Break,Yes
224,6.58,49.99,33,Normal,No
257,16.88,49.94,45,Overload,Yes
248,16.4,49.95,40,Overload,Yes
247,12.89,50.18,41,Overload,Yes
234,7.62,50.09,25,Normal,No
168,4.18,49.02,35,Undervoltage,Yes
100,3.53,49.9,34,Undervoltage,Yes
131,4.88,49.43,25,Undervoltage,Yes
170,4.7,49.27,26,Undervoltage,Yes
246,19.72,50.15,52,Overload,Yes
248,16.16,49.87,53,Overload,Yes
243,10.34,50.08,40,Overload,Yes
271,9.45,50.69,36,Overvoltage,Yes
248,14.8,50.06,46,Overload,Yes
283,6.44,50.01,40,Overvoltage,Yes
151,4.69,49.08,31,Undervoltage,Yes
9,0.0,0.0,30,Line Break,Yes
292,5.33,50.14,33,Overvoltage,Yes
226,4.34,49.89,29,Normal,No
116,5.41,49.34,33,Undervoltage,Yes
144,5.05,49.39,32,Undervoltage,Yes
9,0.0,0.0,22,Line Break,Yes
2,0.0,0.0,23,Line Break,Yes
220,6.39,50.18,34,Normal,No
3,0.0,0.0,20,Line Break,Yes
292,7.82,50.9,31,Overvoltage,Yes
239,3.49,50.12,34,Normal,No
124,2.93,49.23,29,Undervoltage,Yes
292,6.49,50.57,30,Overvoltage,Yes
5,0.0,0.0,21,Line Break,Yes
130,5.74,49.46,34,Undervoltage,Yes
102,2.76,49.87,25,Undervoltage,Yes
257,17.6,50.02,51,Overload,Yes
238,3.65,49.98,34,Normal,No
264,7.74,50.06,35,Overvoltage,Yes
165,4.73,49.54,25,Undervoltage,Yes
14,0.0,0.0,29,Line Break,Yes
3,0.0,0.0,30,Line Break,Yes
164,3.51,49.75,34,Undervoltage,Yes
238,4.63,49.87,25,Normal,No
13,0.0,0.0,28,Line Break,Yes
299,8.31,50.72,43,Overvoltage,Yes
278,9.6,50.85,41,Overvoltage,Yes
243,19.95,49.85,52,Overload,Yes
296,6.2,50.61,40,Overvoltage,Yes
136,5.28,49.88,27,Undervoltage,Yes
20,0.0,0.0,29,Line Break,Yes
1,0.0,0.0,20,Line Break,Yes
144,4.85,49.85,31,Undervoltage,Yes
161,4.79,49.66,26,Undervoltage,Yes
228,6.39,49.85,31,Normal,No
145,2.19,49.4,25,Undervoltage,Yes
13,0.0,0.0,23,Line Break,Yes
249,11.74,49.82,45,Overload,Yes
6,0.0,0.0,21,Line Break,Yes
221,6.24,49.8,33,Normal,No
110,3.34,49.41,33,Undervoltage,Yes
231,4.83,50.1,30,Normal,No
246,13.8,50.03,51,Overload,Yes
8,0.0,0.0,25,Line Break,Yes
241,14.74,49.83,54,Overload,Yes
237,4.13,49.81,29,Normal,No
108,4.96,49.77,33,Undervoltage,Yes
2,0.0,0.0,21,Line Break,Yes
159,5.78,49.26,34,Undervoltage,Yes
0,0.0,0.0,23,Line Break,Yes
249,10.85,49.93,47,Overload,Yes
245,12.48,49.99,43,Overload,Yes
168,4.43,49.65,31,Undervoltage,Yes
118,4.87,49.48,35,Undervoltage,Yes
287,6.66,50.78,32,Overvoltage,Yes
17,0.0,0.0,28,Line Break,Yes
276,5.03,50.76,41,Overvoltage,Yes
237,6.07,49.89,28,Normal,No
16,0.0,0.0,21,Line Break,Yes
231,7.09,49.85,30,Normal,No
222,3.66,50.09,29,Normal,No
16,0.0,0.0,26,Line Break,Yes
274,7.32,50.43,34,Overvoltage,Yes
13,0.0,0.0,26,Line Break,Yes
4,0.0,0.0,20,Line Break,Yes
247,19.35,49.95,46,Overload,Yes
298,7.91,50.06,37,Overvoltage,Yes
239,7.8,49.93,26,Normal,No
260,19.03,49.82,52,Overload,Yes
17,0.0,0.0,28,Line Break,Yes
14,0.0,0.0,29,Line Break,Yes
176,2.57,49.35,34,Undervoltage,Yes
240,5.72,49.88,35,Normal,No
255,10.73,49.94,43,Overload,Yes
240,7.18,50.15,35,Normal,No
2,0.0,0.0,30,Line Break,Yes
10,0.0,0.0,24,Line Break,Yes
145,4.92,49.53,34,Undervoltage,Yes
227,7.71,50.13,28,Normal,No
220,6.41,50.04,32,Normal,No
103,5.63,49.65,30,Undervoltage,Yes
289,7.44,50.72,35,Overvoltage,Yes
225,6.37,49.91,33,Normal,No
132,2.04,49.54,27,Undervoltage,Yes
144,3.19,49.94,35,Undervoltage,Yes
1,0.0,0.0,20,Line Break,Yes
236,7.19,50.11,25,Normal,No
124,4.14,49.98,29,Undervoltage,Yes
250,10.01,49.97,51,Overload,Yes
246,10.73,50.05,43,Overload,Yes
233,5.78,49.93,29,Normal,No
233,4.72,50.14,33,Normal,No
229,3.69,50.16,30,Normal,No
259,17.92,50.07,53,Overload,Yes
240,5.55,49.97,28,Normal,No
154,4.61,49.2,26,Undervoltage,Yes
273,7.36,50.5,40,Overvoltage,Yes
136,2.89,49.78,26,Undervoltage,Yes
168,3.93,49.12,35,Undervoltage,Yes
258,17.24,49.82,55,Overload,Yes
169,4.48,49.17,27,Undervoltage,Yes
278,6.95,50.94,31,Overvoltage,Yes
248,14.38,50.02,41,Overload,Yes
148,5.52,49.75,33,Undervoltage,Yes
241,18.04,49.88,41,Overload,Yes
283,9.32,50.44,42,Overvoltage,Yes
151,5.36,49.15,29,Undervoltage,Yes
168,4.66,49.48,33,Undervoltage,Yes
12,0.0,0.0,21,Line Break,Yes
253,10.74,49.97,45,Overload,Yes
12,0.0,0.0,27,Line Break,Yes
13,0.0,0.0,27,Line Break,Yes
153,2.49,49.94,27,Undervoltage,Yes
251,10.88,49.85,52,Overload,Yes
231,6.07,49.96,34,Normal,No
258,11.4,50.04,42,Overload,Yes
156,4.89,49.38,27,Undervoltage,Yes
278,5.3,50.49,30,Overvoltage,Yes
269,8.84,50.48,35,Overvoltage,Yes
19,0.0,0.0,23,Line Break,Yes
9,0.0,0.0,28,Line Break,Yes
15,0.0,0.0,23,Line Break,Yes
253,17.75,49.98,53,Overload,Yes
258,16.52,50.19,42,Overload,Yes
239,4.71,49.86,35,Normal,No
17,0.0,0.0,20,Line Break,Yes
243,13.82,50.03,47,Overload,Yes
240,4.98,50.17,34,Normal,No
253,11.08,49.92,52,Overload,Yes
231,7.97,50.14,30,Normal,No
7,0.0,0.0,20,Line Break,Yes
259,17.18,49.92,48,Overload,Yes
270,8.73,50.18,44,Overvoltage,Yes
288,9.98,50.9,38,Overvoltage,Yes
234,6.26,50.13,34,Normal,No
260,12.25,50.11,51,Overload,Yes
246,15.18,50.07,53,Overload,Yes
255,18.98,49.94,43,Overload,Yes
230,4.53,49.83,31,Normal,No
228,4.22,49.81,29,Normal,No
242,17.29,49.99,49,Overload,Yes
3,0.0,0.0,22,Line Break,Yes
250,16.88,49.99,49,Overload,Yes
294,5.71,50.58,33,Overvoltage,Yes
138,4.14,49.73,34,Undervoltage,Yes
3,0.0,0.0,27,Line Break,Yes
259,14.37,50.12,48,Overload,Yes
146,5.3,49.8,28,Undervoltage,Yes
225,6.22,49.96,34,Normal,No
242,13.54,49.84,50,Overload,Yes
1,0.0,0.0,22,Line Break,Yes
6,0.0,0.0,21,Line Break,Yes
262,9.44,50.6,31,Overvoltage,Yes
158,5.31,49.77,31,Undervoltage,Yes
222,4.1,50.16,28,Normal,No
140,3.03,49.74,28,Undervoltage,Yes
260,12.2,49.89,43,Overload,Yes
3,0.0,0.0,30,Line Break,Yes
8,0.0,0.0,28,Line Break,Yes
240,3.76,49.96,27,Normal,No
245,14.96,49.85,50,Overload,Yes
121,4.05,49.93,27,Undervoltage,Yes
246,16.56,50.09,40,Overload,Yes
231,4.75,50.02,35,Normal,No
114,5.03,49.04,35,Undervoltage,Yes
250,18.61,50.11,54,Overload,Yes
157,4.05,49.15,32,Undervoltage,Yes
284,5.77,50.29,32,Overvoltage,Yes
245,17.43,49.89,43,Overload,Yes
143,5.72,49.79,28,Undervoltage,Yes
9,0.0,0.0,29,Line Break,Yes
247,15.87,49.84,44,Overload,Yes
298,7.74,50.82,44,Overvoltage,Yes
244,17.43,50.07,43,Overload,Yes
163,3.53,49.56,26,Undervoltage,Yes
168,5.67,49.73,27,Undervoltage,Yes
243,13.16,50.16,55,Overload,Yes
12,0.0,0.0,23,Line Break,Yes
271,7.47,50.04,32,Overvoltage,Yes
144,4.0,49.6,28,Undervoltage,Yes
229,6.68,50.16,26,Normal,No
280,9.37,50.22,35,Overvoltage,Yes
234,4.68,49.86,30,Normal,No
16,0.0,0.0,24,Line Break,Yes
11,0.0,0.0,29,Line Break,Yes
254,12.69,50.03,54,Overload,Yes
227,7.06,50.2,29,Normal,No
225,4.1,49.97,33,Normal,No
292,6.23,50.86,31,Overvoltage,Yes
288,7.42,50.85,31,Overvoltage,Yes
119,3.0,49.9,34,Undervoltage,Yes
158,4.92,49.85,35,Undervoltage,Yes
229,3.75,50.06,25,Normal,No
2,0.0,0.0,25,Line Break,Yes
293,8.58,50.77,37,Overvoltage,Yes
245,10.05,50.09,45,Overload,Yes
221,6.73,50.12,27,Normal,No
14,0.0,0.0,25,Line Break,Yes
289,5.84,50.78,45,Overvoltage,Yes
234,4.65,50.14,25,Normal,No
223,7.74,50.06,26,Normal,No
240,7.62,49.92,30,Normal,No
168,5.95,49.55,25,Undervoltage,Yes
3,0.0,0.0,22,Line Break,Yes
237,4.01,50.07,27,Normal,No
223,5.68,50.19,30,Normal,No
146,4.99,49.84,27,Undervoltage,Yes
234,3.28,49.96,35,Normal,No
16,0.0,0.0,21,Line Break,Yes
254,12.58,49.95,46,Overload,Yes
281,7.68,50.64,40,Overvoltage,Yes
20,0.0,0.0,26,Line Break,Yes
150,4.18,49.96,25,Undervoltage,Yes
292,8.12,50.07,39,Overvoltage,Yes
7,0.0,0.0,21,Line Break,Yes
235,5.08,50.01,28,Normal,No
226,7.71,50.04,28,Normal,No
254,14.6,49.85,50,Overload,Yes
0,0.0,0.0,24,Line Break,Yes
255,15.18,50.03,55,Overload,Yes
256,17.3,49.89,47,Overload,Yes
230,7.34,50.02,28,Normal,No
274,8.66,50.99,31,Overvoltage,Yes
267,9.01,50.46,35,Overvoltage,Yes
272,9.17,50.63,43,Overvoltage,Yes
5,0.0,0.0,25,Line Break,Yes
254,17.75,49.99,55,Overload,Yes
173,3.07,49.05,33,Undervoltage,Yes
220,6.24,50.15,30,Normal,No
256,16.35,50.01,43,Overload,Yes
13,0.0,0.0,25,Line Break,Yes
6,0.0,0.0,20,Line Break,Yes
1,0.0,0.0,20,Line Break,Yes
259,13.82,49.81,44,Overload,Yes
18,0.0,0.0,26,Line Break,Yes
2,0.0,0.0,26,Line Break,Yes
8,0.0,0.0,23,Line Break,Yes
122,3.59,49.84,34,Undervoltage,Yes
229,7.05,50.18,34,Normal,No
222,6.45,50.03,33,Normal,No
232,3.23,50.18,33,Normal,No
144,5.34,49.01,27,Undervoltage,Yes
254,11.05,50.03,51,Overload,Yes
283,7.23,50.92,45,Overvoltage,Yes
150,3.84,49.32,34,Undervoltage,Yes
252,12.23,49.96,50,Overload,Yes
263,5.5,50.99,39,Overvoltage,Yes
9,0.0,0.0,21,Line Break,Yes
255,13.66,49.96,45,Overload,Yes
8,0.0,0.0,23,Line Break,Yes
299,9.67,50.4,30,Overvoltage,Yes
228,3.48,50.18,29,Normal,No
146,5.4,49.81,33,Undervoltage,Yes
256,10.03,49.81,42,Overload,Yes
7,0.0,0.0,29,Line Break,Yes
111,2.06,49.91,33,Undervoltage,Yes
11,0.0,0.0,30,Line Break,Yes
225,5.42,50.13,34,Normal,No
19,0.0,0.0,23,Line Break,Yes
248,14.84,49.84,47,Overload,Yes
254,11.23,50.0,54,Overload,Yes
133,4.07,49.09,29,Undervoltage,Yes
253,15.49,50.14,55,Overload,Yes
230,6.15,49.91,30,Normal,No
255,16.91,50.15,55,Overload,Yes
250,12.13,50.15,46,Overload,Yes
240,6.44,50.05,32,Normal,No
264,8.51,50.18,38,Overvoltage,Yes
221,6.77,50.02,30,Normal,No
13,0.0,0.0,30,Line Break,Yes
258,12.01,50.17,47,Overload,Yes
152,4.12,49.85,29,Undervoltage,Yes
14,0.0,0.0,25,Line Break,Yes
20,0.0,0.0,26,Line Break,Yes
234,3.11,50.1,35,Normal,No
274,7.82,50.19,45,Overvoltage,Yes
176,4.32,49.08,35,Undervoltage,Yes
2,0.0,0.0,27,Line Break,Yes
114,5.73,49.61,33,Undervoltage,Yes
250,19.14,49.83,54,Overload,Yes
247,15.49,50.17,47,Overload,Yes
240,3.93,49.87,25,Normal,No
8,0.0,0.0,26,Line Break,Yes
258,19.68,49.94,42,Overload,Yes
4,0.0,0.0,24,Line Break,Yes
240,13.6,50.19,40,Overload,Yes
116,5.99,49.1,31,Undervoltage,Yes
235,3.56,50.07,31,Normal,No
143,5.56,49.6,29,Undervoltage,Yes
1,0.0,0.0,24,Line Break,Yes
234,7.52,50.04,29,Normal,No
279,6.58,50.02,43,Overvoltage,Yes
9,0.0,0.0,28,Line Break,Yes
165,4.85,49.71,34,Undervoltage,Yes
106,2.19,49.86,35,Undervoltage,Yes
264,8.37,50.93,38,Overvoltage,Yes
267,9.2,50.06,44,Overvoltage,Yes
243,16.64,49.98,44,Overload,Yes
20,0.0,0.0,26,Line Break,Yes
112,3.26,49.68,30,Undervoltage,Yes
159,3.25,49.68,28,Undervoltage,Yes
279,7.47,50.73,35,Overvoltage,Yes
171,2.0,49.78,27,Undervoltage,Yes
248,12.76,50.1,50,Overload,Yes
275,5.89,50.66,35,Overvoltage,Yes
290,8.87,50.06,36,Overvoltage,Yes
245,15.23,50.14,50,Overload,Yes
11,0.0,0.0,25,Line Break,Yes
228,3.8,49.94,26,Normal,No
17,0.0,0.0,20,Line Break,Yes
103,5.36,49.19,35,Undervoltage,Yes
229,3.53,49.85,33,Normal,No
240,6.23,50.16,34,Normal,No
256,16.95,49.89,50,Overload,Yes
262,8.87,50.44,42,Overvoltage,Yes
120,5.52,49.73,29,Undervoltage,Yes
171,2.18,49.0,27,Undervoltage,Yes
259,12.84,49.8,55,Overload,Yes
265,7.53,50.38,38,Overvoltage,Yes
137,2.5,49.77,34,Undervoltage,Yes
111,2.18,49.79,29,Undervoltage,Yes
268,7.07,50.23,42,Overvoltage,Yes
267,5.81,50.54,41,Overvoltage,Yes
19,0.0,0.0,22,Line Break,Yes
258,17.58,49.84,40,Overload,Yes
233,7.75,49.82,29,Normal,No
283,9.96,50.63,33,Overvoltage,Yes
19,0.0,0.0,22,Line Break,Yes
263,8.55,50.16,37,Overvoltage,Yes
174,4.61,49.6,32,Undervoltage,Yes
245,14.52,50.0,49,Overload,Yes
17,0.0,0.0,20,Line Break,Yes
152,3.95,49.55,28,Undervoltage,Yes
12,0.0,0.0,30,Line Break,Yes
229,4.16,49.96,26,Normal,No
151,4.26,49.99,26,Undervoltage,Yes
250,10.94,49.8,45,Overload,Yes
156,4.95,49.17,33,Undervoltage,Yes
1,0.0,0.0,27,Line Break,Yes
220,5.69,50.15,34,Normal,No
231,4.02,49.86,34,Normal,No
237,4.01,50.2,35,Normal,No
224,4.73,49.84,30,Normal,No
287,8.29,50.53,36,Overvoltage,Yes
249,15.96,49.99,46,Overload,Yes
242,11.96,50.02,49,Overload,Yes
225,7.19,50.17,26,Normal,No
289,6.38,50.47,37,Overvoltage,Yes
17,0.0,0.0,27,Line Break,Yes
239,4.23,49.89,27,Normal,No
4,0.0,0.0,23,Line Break,Yes
171,3.98,49.4,32,Undervoltage,Yes
251,16.09,49.89,47,Overload,Yes
245,11.13,50.17,40,Overload,Yes
241,15.71,49.93,43,Overload,Yes
260,12.57,50.03,52,Overload,Yes
9,0.0,0.0,27,Line Break,Yes
230,3.49,50.09,25,Normal,No
232,7.04,49.95,27,Normal,No
5,0.0,0.0,22,Line Break,Yes
154,3.39,49.75,27,Undervoltage,Yes
222,4.25,49.94,30,Normal,No
235,3.23,50.03,27,Normal,No
177,4.57,49.04,34,Undervoltage,Yes
292,7.84,50.68,36,Overvoltage,Yes
249,15.63,50.0,43,Overload,Yes
8,0.0,0.0,30,Line Break,Yes
12,0.0,0.0,25,Line Break,Yes
295,6.79,50.08,32,Overvoltage,Yes
19,0.0,0.0,30,Line Break,Yes
272,8.31,50.28,41,Overvoltage,Yes
118,3.44,49.15,32,Undervoltage,Yes
269,8.92,51.0,38,Overvoltage,Yes
221,4.74,50.16,29,Normal,No
246,14.79,50.2,54,Overload,Yes
299,8.21,50.07,38,Overvoltage,Yes
242,15.2,50.13,42,Overload,Yes
10,0.0,0.0,24,Line Break,Yes
229,6.63,50.17,26,Normal,No
249,12.98,50.11,43,Overload,Yes
260,16.06,50.03,48,Overload,Yes
255,19.45,50.0,50,Overload,Yes
240,7.26,50.15,27,Normal,No
230,3.54,50.11,28,Normal,No
122,2.37,49.64,35,Undervoltage,Yes
0,0.0,0.0,26,Line Break,Yes
243,16.9,50.0,41,Overload,Yes
134,3.63,49.19,28,Undervoltage,Yes
2,0.0,0.0,23,Line Break,Yes
233,7.04,49.97,34,Normal,No
109,4.81,49.41,31,Undervoltage,Yes
254,10.07,50.18,54,Overload,Yes
260,15.53,50.03,51,Overload,Yes
233,6.42,50.06,26,Normal,No
111,2.87,49.33,27,Undervoltage,Yes
250,19.4,50.03,42,Overload,Yes
230,5.36,50.15,35,Normal,No
290,8.21,50.13,38,Overvoltage,Yes
134,4.93,49.23,29,Undervoltage,Yes
118,5.62,49.17,29,Undervoltage,Yes
253,19.49,49.83,50,Overload,Yes
17,0.0,0.0,23,Line Break,Yes
226,7.29,50.12,30,Normal,No
229,7.77,50.12,35,Normal,No
144,4.71,49.78,34,Undervoltage,Yes
144,3.4,49.85,30,Undervoltage,Yes
292,6.06,50.49,32,Overvoltage,Yes
239,3.04,49.84,28,Normal,No
15,0.0,0.0,20,Line Break,Yes
228,3.16,50.14,25,Normal,No
172,4.88,49.61,33,Undervoltage,Yes
7,0.0,0.0,24,Line Break,Yes
247,15.51,49.89,43,Overload,Yes
260,10.63,50.1,44,Overload,Yes
290,9.91,50.3,42,Overvoltage,Yes
2,0.0,0.0,25,Line Break,Yes
222,6.26,49.8,30,Normal,No
291,6.43,50.71,43,Overvoltage,Yes
103,3.89,49.32,32,Undervoltage,Yes
133,4.74,49.62,32,Undervoltage,Yes
16,0.0,0.0,30,Line Break,Yes
251,17.02,50.16,46,Overload,Yes
260,12.59,49.81,41,Overload,Yes
275,9.44,50.47,38,Overvoltage,Yes
229,4.01,49.85,25,Normal,No
100,2.1,49.56,35,Undervoltage,Yes
14,0.0,0.0,29,Line Break,Yes
176,5.24,49.31,25,Undervoltage,Yes
256,18.12,50.09,51,Overload,Yes
260,17.1,49.95,44,Overload,Yes
236,3.79,50.05,33,Normal,No
18,0.0,0.0,24,Line Break,Yes
8,0.0,0.0,29,Line Break,Yes
122,4.02,49.57,27,Undervoltage,Yes
278,6.8,50.37,35,Overvoltage,Yes
228,7.87,50.02,35,Normal,No
230,4.02,50.15,26,Normal,No
131,4.13,49.84,28,Undervoltage,Yes
131,5.18,49.1,26,Undervoltage,Yes
235,3.36,49.92,32,Normal,No
229,7.22,50.16,25,Normal,No
148,4.3,49.86,31,Undervoltage,Yes
148,2.01,49.68,27,Undervoltage,Yes
115,2.25,50.0,34,Undervoltage,Yes
127,4.19,49.68,29,Undervoltage,Yes
241,16.12,50.01,42,Overload,Yes
248,14.77,50.14,46,Overload,Yes
224,6.43,50.16,30,Normal,No
111,4.68,49.11,30,Undervoltage,Yes
290,8.95,50.03,44,Overvoltage,Yes
154,2.61,49.39,29,Undervoltage,Yes
255,11.65,49.82,48,Overload,Yes
260,11.88,49.91,54,Overload,Yes
20,0.0,0.0,25,Line Break,Yes
2,0.0,0.0,27,Line Break,Yes
222,6.7,49.81,35,Normal,No
260,16.42,50.16,46,Overload,Yes
19,0.0,0.0,26,Line Break,Yes
252,13.79,50.1,51,Overload,Yes
271,5.22,50.12,44,Overvoltage,Yes
119,3.36,49.87,26,Undervoltage,Yes
235,3.92,49.84,26,Normal,No
236,3.32,50.11,25,Normal,No
7,0.0,0.0,21,Line Break,Yes
222,7.07,50.09,25,Normal,No
263,5.37,50.46,30,Overvoltage,Yes
272,6.45,50.33,43,Overvoltage,Yes
239,3.36,49.85,32,Normal,No
242,19.43,49.81,44,Overload,Yes
234,7.58,49.89,26,Normal,No
247,12.04,50.02,41,Overload,Yes
12,0.0,0.0,25,Line Break,Yes
234,6.17,50.06,33,Normal,No
254,13.22,50.07,43,Overload,Yes
142,3.08,49.73,30,Undervoltage,Yes
18,0.0,0.0,26,Line Break,Yes
263,5.32,50.5,35,Overvoltage,Yes
263,8.48,50.44,43,Overvoltage,Yes
294,9.72,50.43,33,Overvoltage,Yes
248,19.56,50.06,48,Overload,Yes
234,6.6,50.14,35,Normal,No
20,0.0,0.0,30,Line Break,Yes
240,6.52,50.02,35,Normal,No
115,3.43,49.23,30,Undervoltage,Yes
18,0.0,0.0,26,Line Break,Yes
240,6.24,49.84,33,Normal,No
243,18.54,50.11,49,Overload,Yes
12,0.0,0.0,30,Line Break,Yes
223,5.1,49.88,27,Normal,No
221,7.6,49.93,31,Normal,No
237,3.22,49.85,30,Normal,No
285,7.0,50.8,32,Overvoltage,Yes
124,5.01,49.58,25,Undervoltage,Yes
295,9.17,50.49,39,Overvoltage,Yes
294,7.02,50.99,43,Overvoltage,Yes
247,13.62,50.18,40,Overload,Yes
154,5.32,49.6,35,Undervoltage,Yes
277,9.84,50.41,41,Overvoltage,Yes
5,0.0,0.0,29,Line Break,Yes
289,8.36,50.25,33,Overvoltage,Yes
226,5.13,49.95,32,Normal,No
3,0.0,0.0,22,Line Break,Yes
252,17.56,50.19,50,Overload,Yes
291,5.28,50.43,34,Overvoltage,Yes
295,9.18,50.47,31,Overvoltage,Yes
261,5.94,50.58,40,Overvoltage,Yes
274,5.58,50.15,41,Overvoltage,Yes
4,0.0,0.0,25,Line Break,Yes
238,5.5,49.98,27,Normal,No
15,0.0,0.0,21,Line Break,Yes
239,3.41,49.9,33,Normal,No
247,10.99,49.9,49,Overload,Yes
257,15.84,50.05,50,Overload,Yes
123,4.07,49.33,35,Undervoltage,Yes
270,7.99,50.25,35,Overvoltage,Yes
230,5.59,49.91,25,Normal,No
12,0.0,0.0,28,Line Break,Yes
163,5.02,49.14,29,Undervoltage,Yes
268,5.93,50.09,45,Overvoltage,Yes
295,5.03,50.3,33,Overvoltage,Yes
222,3.38,49.83,33,Normal,No
157,3.74,49.01,35,Undervoltage,Yes
257,13.82,49.86,55,Overload,Yes
240,16.96,50.18,54,Overload,Yes
233,6.16,50.0,29,Normal,No
3,0.0,0.0,21,Line Break,Yes
14,0.0,0.0,26,Line Break,Yes
155,5.27,49.3,28,Undervoltage,Yes
244,17.88,49.84,43,Overload,Yes
2,0.0,0.0,30,Line Break,Yes
166,2.53,49.95,30,Undervoltage,Yes
271,9.8,50.96,37,Overvoltage,Yes
259,19.58,49.81,53,Overload,Yes
298,9.56,50.39,42,Overvoltage,Yes
295,9.13,50.28,31,Overvoltage,Yes
256,19.38,49.94,45,Overload,Yes
144,2.52,49.53,32,Undervoltage,Yes
20,0.0,0.0,30,Line Break,Yes
157,2.84,49.79,31,Undervoltage,Yes
250,12.44,49.88,54,Overload,Yes
105,5.59,49.9,26,Undervoltage,Yes
262,5.64,50.83,34,Overvoltage,Yes
126,2.63,49.77,31,Undervoltage,Yes
125,3.91,49.08,27,Undervoltage,Yes
14,0.0,0.0,30,Line Break,Yes
120,5.51,49.1,25,Undervoltage,Yes
221,3.42,49.93,25,Normal,No
300,9.05,50.41,31,Overvoltage,Yes
0,0.0,0.0,27,Line Break,Yes
227,6.23,50.04,30,Normal,No
16,0.0,0.0,28,Line Break,Yes
2,0.0,0.0,29,Line Break,Yes
7,0.0,0.0,24,Line Break,Yes
140,2.88,49.85,28,Undervoltage,Yes
119,2.54,49.06,32,Undervoltage,Yes
6,0.0,0.0,22,Line Break,Yes
253,14.83,49.83,41,Overload,Yes
230,7.51,49.9,25,Normal,No
16,0.0,0.0,27,Line Break,Yes
229,6.8,50.13,34,Normal,No
254,16.7,50.2,44,Overload,Yes
19,0.0,0.0,21,Line Break,Yes
142,5.1,49.12,26,Undervoltage,Yes
222,7.39,49.84,34,Normal,No
222,4.31,49.8,27,Normal,No
271,8.29,50.98,41,Overvoltage,Yes
3,0.0,0.0,21,Line Break,Yes
275,9.39,50.42,41,Overvoltage,Yes
264,7.11,50.07,31,Overvoltage,Yes
250,19.2,49.85,47,Overload,Yes
142,5.28,49.4,25,Undervoltage,Yes
224,4.7,49.84,29,Normal,No
230,7.19,50.0,26,Normal,No
19,0.0,0.0,21,Line Break,Yes
121,5.52,49.42,33,Undervoltage,Yes
259,17.99,49.99,43,Overload,Yes
272,6.72,50.6,42,Overvoltage,Yes
227,4.65,49.98,27,Normal,No
280,7.5,50.35,40,Overvoltage,Yes
165,3.5,49.26,34,Undervoltage,Yes
19,0.0,0.0,27,Line Break,Yes
4,0.0,0.0,27,Line Break,Yes
255,14.28,49.82,47,Overload,Yes
253,15.56,50.0,40,Overload,Yes
16,0.0,0.0,20,Line Break,Yes
4,0.0,0.0,20,Line Break,Yes
286,8.21,50.98,32,Overvoltage,Yes
175,2.59,49.31,34,Undervoltage,Yes
265,7.38,50.61,44,Overvoltage,Yes
0,0.0,0.0,26,Line Break,Yes
